id,facility_code,standby_time,time,operating_status,operating_status_start,operating_status_end,facility_fastpass_status,facility_fastpass_start,facility_fastpass_end
7681,220,10,"2020-02-18 16:25:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7682,239,5,"2020-02-18 16:25:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7683,238,15,"2020-02-18 16:25:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7684,223,140,"2020-02-18 16:25:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7685,243,140,"2020-02-18 16:25:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7686,246,45,"2020-02-18 16:25:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7687,232,5,"2020-02-18 16:25:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7688,231,5,"2020-02-18 16:25:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
7689,228,NULL,"2020-02-18 16:25:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7690,227,5,"2020-02-18 16:25:00.000000",運営中,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
7691,229,NULL,"2020-02-18 16:25:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7692,218,110,"2020-02-18 16:25:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7693,247,20,"2020-02-18 16:25:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7694,233,NULL,"2020-02-18 16:25:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
7695,244,NULL,"2020-02-18 16:25:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7696,245,NULL,"2020-02-18 16:25:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
7697,237,30,"2020-02-18 16:25:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7698,240,30,"2020-02-18 16:25:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7699,226,30,"2020-02-18 16:25:01.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
7700,221,35,"2020-02-18 16:25:01.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
7701,242,NULL,"2020-02-18 16:25:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
7702,241,20,"2020-02-18 16:25:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7703,230,NULL,"2020-02-18 16:25:01.000000",一時案内中止,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
7704,224,20,"2020-02-18 16:25:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7705,219,NULL,"2020-02-18 16:25:01.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7743,234,15,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7744,202,NULL,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7745,222,130,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7746,236,5,"2020-02-18 16:26:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
7747,235,5,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7748,220,15,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7749,239,5,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7750,238,15,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7751,223,140,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7752,243,140,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7753,246,45,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7754,232,5,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7755,231,5,"2020-02-18 16:26:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
7756,228,NULL,"2020-02-18 16:26:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7757,227,5,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
7758,229,NULL,"2020-02-18 16:26:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7759,218,110,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7760,247,25,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7761,233,NULL,"2020-02-18 16:26:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
7762,244,NULL,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7763,245,NULL,"2020-02-18 16:26:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
7764,237,30,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7765,240,30,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7766,226,30,"2020-02-18 16:26:00.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
7767,221,35,"2020-02-18 16:26:00.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
7768,242,NULL,"2020-02-18 16:26:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
7769,241,20,"2020-02-18 16:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7770,230,NULL,"2020-02-18 16:26:01.000000",一時案内中止,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
7771,224,15,"2020-02-18 16:26:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7772,219,NULL,"2020-02-18 16:26:01.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7810,234,15,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7811,202,NULL,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7812,222,130,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7813,236,5,"2020-02-18 16:27:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
7814,235,5,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7815,220,15,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7816,239,5,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7817,238,15,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7818,223,140,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7819,243,140,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7820,246,45,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7821,232,5,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7822,231,5,"2020-02-18 16:27:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
7823,228,NULL,"2020-02-18 16:27:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7824,227,5,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
7825,229,NULL,"2020-02-18 16:27:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7826,218,110,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7827,247,25,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7828,233,NULL,"2020-02-18 16:27:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
7829,244,NULL,"2020-02-18 16:27:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7830,245,NULL,"2020-02-18 16:27:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
7831,237,30,"2020-02-18 16:27:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7832,240,30,"2020-02-18 16:27:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7833,226,30,"2020-02-18 16:27:01.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
7834,221,35,"2020-02-18 16:27:01.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
7835,242,NULL,"2020-02-18 16:27:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
7836,241,20,"2020-02-18 16:27:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7837,230,NULL,"2020-02-18 16:27:01.000000",一時案内中止,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
7838,224,15,"2020-02-18 16:27:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7839,219,NULL,"2020-02-18 16:27:01.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7877,234,15,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7878,202,NULL,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7879,222,130,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7880,236,5,"2020-02-18 16:28:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
7881,235,5,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7882,220,15,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7883,239,10,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7884,238,15,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7885,223,140,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7886,243,140,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7887,246,30,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7888,232,5,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7889,231,5,"2020-02-18 16:28:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
7890,228,NULL,"2020-02-18 16:28:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7891,227,5,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
7892,229,NULL,"2020-02-18 16:28:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7893,218,110,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7894,247,30,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7895,233,NULL,"2020-02-18 16:28:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
7896,244,NULL,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7897,245,NULL,"2020-02-18 16:28:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
7898,237,30,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7899,240,25,"2020-02-18 16:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7900,226,30,"2020-02-18 16:28:01.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
7901,221,30,"2020-02-18 16:28:01.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
7902,242,NULL,"2020-02-18 16:28:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
7903,241,20,"2020-02-18 16:28:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7904,230,NULL,"2020-02-18 16:28:01.000000",一時案内中止,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
7905,224,15,"2020-02-18 16:28:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7906,219,NULL,"2020-02-18 16:28:01.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7944,234,15,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7945,202,NULL,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7946,222,130,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7947,236,5,"2020-02-18 16:29:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
7948,235,5,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7949,220,15,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7950,239,10,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7951,238,15,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7952,223,140,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7953,243,140,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7954,246,30,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7955,232,5,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7956,231,5,"2020-02-18 16:29:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
7957,228,NULL,"2020-02-18 16:29:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7958,227,5,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
7959,229,NULL,"2020-02-18 16:29:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7960,218,110,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7961,247,30,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7962,233,NULL,"2020-02-18 16:29:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
7963,244,NULL,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7964,245,NULL,"2020-02-18 16:29:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
7965,237,30,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7966,240,25,"2020-02-18 16:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7967,226,30,"2020-02-18 16:29:00.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
7968,221,30,"2020-02-18 16:29:01.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
7969,242,NULL,"2020-02-18 16:29:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
7970,241,20,"2020-02-18 16:29:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
7971,230,NULL,"2020-02-18 16:29:01.000000",一時案内中止,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
7972,224,15,"2020-02-18 16:29:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
7973,219,NULL,"2020-02-18 16:29:01.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8011,234,15,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8012,202,NULL,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8013,222,130,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8014,236,5,"2020-02-18 16:29:59.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
8015,235,5,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8016,220,15,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8017,239,10,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8018,238,15,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8019,223,140,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8020,243,140,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8021,246,30,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8022,232,5,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8023,231,10,"2020-02-18 16:29:59.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
8024,228,NULL,"2020-02-18 16:29:59.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8025,227,5,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
8026,229,NULL,"2020-02-18 16:29:59.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8027,218,110,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8028,247,30,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8029,233,NULL,"2020-02-18 16:29:59.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
8030,244,NULL,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8031,245,NULL,"2020-02-18 16:29:59.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
8032,237,30,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8033,240,25,"2020-02-18 16:29:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8034,226,40,"2020-02-18 16:30:00.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
8035,221,30,"2020-02-18 16:30:00.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
8036,242,NULL,"2020-02-18 16:30:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
8037,241,20,"2020-02-18 16:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8038,230,NULL,"2020-02-18 16:30:00.000000",一時案内中止,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
8039,224,15,"2020-02-18 16:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8040,219,NULL,"2020-02-18 16:30:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8078,234,15,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8079,202,NULL,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8080,222,130,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8081,236,5,"2020-02-18 16:31:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
8082,235,5,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8083,220,15,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8084,239,10,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8085,238,15,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8086,223,140,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8087,243,140,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8088,246,30,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8089,232,5,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8090,231,10,"2020-02-18 16:31:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
8091,228,NULL,"2020-02-18 16:31:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8092,227,5,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
8093,229,NULL,"2020-02-18 16:31:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8094,218,110,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8095,247,30,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
8096,233,NULL,"2020-02-18 16:31:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
8097,244,NULL,"2020-02-18 16:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8098,245,NULL,"2020-02-18 16:31:01.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
8099,237,30,"2020-02-18 16:31:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8100,240,25,"2020-02-18 16:31:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8101,226,40,"2020-02-18 16:31:01.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
8102,221,30,"2020-02-18 16:31:01.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
8103,242,NULL,"2020-02-18 16:31:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
8104,241,20,"2020-02-18 16:31:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
8105,230,NULL,"2020-02-18 16:31:01.000000",一時案内中止,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
8106,224,15,"2020-02-18 16:31:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
